CPI growth,Change in Unemployment Rate,GDP growth,year,month
0.0024405125076265577,0.7999999999999998,-0.008639256798409156,1999,1
0.0012172854534386879,-0.09999999999999964,0.008663813983287305,1999,2
0.003039513677811634,-0.2999999999999998,0.01628407956743083,1999,3
0.0072727272727270975,-0.3000000000000007,0.016060779087524235,1999,4
0.0,-0.09999999999999964,0.006101502499340272,1999,5
0.0,0.5,0.0021382006527661535,1999,6
0.0030084235860408093,0.0,0.0064427303180181195,1999,7
0.002399520095980767,-0.2999999999999998,0.016338803599732055,1999,8
0.004787552363854086,-0.10000000000000053,0.01754943934523534,1999,9
0.0017867778439546456,-0.2999999999999998,0.007321784728243408,1999,10
0.0005945303210466157,0.0,-0.008782087044924225,1999,11
0.0,-0.09999999999999964,-0.014609586481345582,1999,12
0.002970885323826611,0.7999999999999998,-0.006974593783844241,2000,1
0.005924170616113722,-0.09999999999999964,0.01167969870565777,2000,2
0.008244994110718329,-0.10000000000000053,0.019651303236940088,2000,3
0.0005841121495329116,-0.5999999999999996,0.017055665778562545,2000,4
0.0011675423234092097,0.09999999999999964,0.0041053586899204575,2000,5
0.005247813411078717,0.2999999999999998,-0.0021332966453616597,2000,6
0.002320185614849146,0.10000000000000053,0.001404939259437521,2000,7
0.0,-0.10000000000000053,0.01146785011721363,2000,8
0.005208333333333259,-0.2999999999999998,0.013658593141804065,2000,9
0.0017271157167531026,-0.19999999999999973,0.0047410417006354955,2000,10
0.0005747126436781436,0.10000000000000009,-0.010323567240025922,2000,11
-0.0005743825387707346,0.0,-0.01591896726320763,2000,12
0.006321839080459801,1.0,-0.009238314769016487,2001,1
0.003997715591090856,-0.10000000000000053,0.007819581258351471,2001,2
0.0022753128555175195,-0.09999999999999964,0.014933969340964914,2001,3
0.0039727582292850006,-0.2999999999999998,0.013473028150553734,2001,4
0.0045223289994347216,-0.10000000000000053,0.0021300446627781078,2001,5
0.0016882386043894915,0.6000000000000005,-0.0035451346204881107,2001,6
-0.002808988764044895,0.0,-0.0004757115856144356,2001,7
0.0,0.20000000000000018,0.008363139733285507,2001,8
0.004507042253521165,-0.20000000000000018,0.010690779082348723,2001,9
-0.0033651149747617737,0.2999999999999998,0.003550185002756834,2001,10
-0.0016882386043892694,0.2999999999999998,-0.008949758627133098,2001,11
-0.003945885005637084,0.10000000000000053,-0.013453493529135607,2001,12
0.002263723825693287,0.8999999999999995,-0.007608095860839548,2002,1
0.0039525691699606735,-0.20000000000000018,0.007006979360941079,2002,2
0.0056242969628796935,0.0,0.013543673321704697,2002,3
0.005592841163311046,-0.39999999999999947,0.013555355810531244,2002,4
0.0,-0.20000000000000018,0.005297443545048797,2002,5
0.0005561735261401246,0.5,0.0015052471042757976,2002,6
0.0011117287381878782,-0.09999999999999964,0.004044493399505633,2002,7
0.003331482509716821,-0.20000000000000018,0.010910701892696606,2002,8
0.0016602102933038765,-0.2999999999999998,0.011583660143424712,2002,9
0.0016574585635360517,-0.10000000000000053,0.0039033432225361597,2002,10
0.0,0.2999999999999998,-0.008320912020064353,2002,11
-0.0022062879205736463,0.10000000000000053,-0.01289622015807379,2002,12
0.004422332780541716,0.7999999999999998,-0.007711730053477139,2003,1
0.007705008255366019,-0.09999999999999964,0.0058634037657212534,2003,2
0.006007646095030017,-0.20000000000000018,0.012417819964395171,2003,3
-0.0021715526601518986,-0.40000000000000036,0.013356898720696453,2003,4
-0.0016322089227421843,0.0,0.006922196103614775,2003,5
0.0010899182561308063,0.7000000000000002,0.0046709342029767065,2003,6
0.0010887316276537717,-0.20000000000000018,0.007881604336397396,2003,7
0.0038064165307232223,-0.2999999999999998,0.014961619031754303,2003,8
0.003250270855904569,-0.20000000000000018,0.015193298809722533,2003,9
-0.001079913606911398,-0.20000000000000018,0.006650733643422058,2003,10
-0.002702702702702675,0.0,-0.006328903030122124,2003,11
-0.0010840108401083404,-0.1999999999999993,-0.011306039277283242,2003,12
0.004883342376559741,0.8999999999999995,-0.005848517207646231,2004,1
0.005399568034557323,-0.2999999999999998,0.008186133029132847,2004,2
0.0064446831364124435,0.0,0.014657461527651572,2004,3
0.0032017075773744796,-0.5999999999999996,0.01357884407387866,2004,4
0.005851063829787284,-0.10000000000000053,0.004907195521724139,2004,5
0.0031729243786355887,0.5,0.0016239597211999968,2004,6
-0.001581444385872377,-0.09999999999999964,0.005724645896061364,2004,7
0.000527983104540608,-0.2999999999999998,0.014843964732469184,2004,8
0.0021108179419524475,-0.3000000000000007,0.016345971216504385,2004,9
0.00526592943654558,0.0,0.00768902306250574,2004,10
0.0005238344683080598,0.10000000000000053,-0.006255738839530456,2004,11
-0.003664921465968529,-0.10000000000000053,-0.011970948329371844,2004,12
0.0021019442984759884,0.6000000000000005,-0.006792520968508464,2005,1
0.0057682223387520715,0.09999999999999964,0.0075964633540634985,2005,2
0.007820646506777829,-0.39999999999999947,0.014592541788518876,2005,3
0.0067252974650799935,-0.5,0.016140984073671483,2005,4
-0.0010277492291880241,0.0,0.009587731417520562,2005,5
0.0005144032921811093,0.2999999999999998,0.006261044483799161,2005,6
0.004627249357326502,0.0,0.006999283390667355,2005,7
0.0051177072671442225,-0.2999999999999998,0.010938917698784856,2005,8
0.012219959266802416,-0.10000000000000053,0.010280207278356768,2005,9
0.002012072434607548,-0.20000000000000018,0.0036672316338062227,2005,10
-0.008032128514056214,0.20000000000000018,-0.005837868049465844,2005,11
-0.004048582995951344,-0.20000000000000018,-0.008470855068456573,2005,12
0.007621951219512146,0.5,-0.002325953260687852,2006,1
0.0020171457387794245,0.0,0.010543315179843527,2006,2
0.005535983895319729,-0.2999999999999998,0.014720732611829046,2006,3
0.008508508508508372,-0.2999999999999998,0.01257897281391096,2006,4
0.00496277915632759,-0.09999999999999964,0.002315418018485671,2006,5
0.0019753086419753707,0.39999999999999947,-0.002427369778358335,2006,6
0.0029571217348447476,0.20000000000000018,0.000898957172836834,2006,7
0.0019656019656020263,-0.40000000000000036,0.009604141450364923,2006,8
-0.004904364884747436,-0.1999999999999993,0.01199203318152775,2006,9
-0.005421389847215297,-0.3000000000000007,0.005294740979575385,2006,10
-0.0014866204162538033,0.20000000000000018,-0.006334170332263023,2006,11
0.0014888337468983437,0.0,-0.01045271663670444,2006,12
0.0030525272547075044,0.7000000000000002,-0.004614147278134251,2007,1
0.005350367559876723,-0.09999999999999964,0.009227238280226757,2007,2
0.009105695851085338,-0.40000000000000036,0.014604129541470723,2007,3
0.006496162686508988,-0.20000000000000018,0.013581940509813428,2007,4
0.006110718674704696,0.0,0.004239004321212381,2007,5
0.0019379751766057662,0.40000000000000036,-0.00014613936097496172,2007,6
-0.0002543772078021922,0.20000000000000018,0.0025690143900132245,2007,7
-0.0018339022270870142,-0.3000000000000007,0.010170150487525342,2007,8
0.002755907405358915,-0.09999999999999964,0.012017820250630917,2007,9
0.002139191328121237,-0.09999999999999964,0.00569824541720565,2007,10
0.005939617873415681,0.09999999999999964,-0.005136770319554174,2007,11
-0.000670863129647814,0.2999999999999998,-0.01005076577399644,2007,12
0.004970576472604682,0.6000000000000005,-0.007125756306439079,2008,1
0.0029041121849535667,-0.20000000000000018,0.0024535036273516386,2008,2
0.008668212930989627,0.0,0.007185054861972295,2008,3
0.006064778389719416,-0.40000000000000036,0.006236621018358202,2008,4
0.00842088603175628,0.40000000000000036,6.737156739311523e-05,2008,5
0.010076996934894167,0.5,-0.0031971936491976827,2008,6
0.005251011128121874,0.2999999999999998,-0.0016258004933984438,2008,7
-0.00399156225564179,0.09999999999999964,0.0027207385528917882,2008,8
-0.0013830185406644713,-0.09999999999999964,0.00220863801091431,2008,9
-0.01010133328457874,0.09999999999999964,-0.0048632519087998816,2008,10
-0.019152895328595876,0.40000000000000036,-0.016125775310194546,2008,11
-0.010342473814287434,0.5999999999999996,-0.019271154154843262,2008,12
0.004352417375421025,1.4000000000000004,-0.013025203005682107,2009,1
0.004972933035904736,0.40000000000000036,0.001951383572606602,2009,2
0.0024317484554154944,0.09999999999999964,0.009535504680659779,2009,3
0.002496368277788097,-0.40000000000000036,0.009927831917285745,2009,4
0.0028887638341774657,0.5,0.0026963912960273895,2009,5
0.008589892263953347,0.5999999999999996,5.114196254507597e-05,2009,6
-0.0015855869221532704,0.0,0.0042428748140319605,2009,7
0.002242850044810618,-0.09999999999999964,0.012806608763857419,2009,8
0.0006254806934959944,-0.09999999999999964,0.013574861957944107,2009,9
0.000963101185818438,0.0,0.004118563085768745,2009,10
0.0007077533687673832,-0.09999999999999964,-0.01085457896310349,2009,11
-0.001761198169463296,0.29999999999999893,-0.016095219011894923,2009,12
0.0034174735701484327,0.9000000000000004,-0.008892534043666966,2010,1
0.0002492073820765661,-0.1999999999999993,0.008890192523277385,2010,2
0.004106283536571276,-0.20000000000000107,0.01665116583503523,2010,3
0.001736884910697345,-0.6999999999999993,0.016348768614997233,2010,4
0.000775197354237811,-0.1999999999999993,0.005927465702762591,2010,5
-0.0009762670846739097,0.29999999999999893,0.0008523269282447732,2010,6
0.00021104305737162932,0.09999999999999964,0.003442982098206926,2010,7
0.0013806642784079948,-0.1999999999999993,0.011248247544158874,2010,8
0.0005817362307156682,-0.3000000000000007,0.012157810055369644,2010,9
0.0012451988884769616,-0.1999999999999993,0.0036386890376887138,2010,10
0.0004206464238194485,0.3000000000000007,-0.010074976717546869,2010,11
0.001718440789203024,-0.20000000000000107,-0.015131281526636564,2010,12
0.004763230053974166,0.7000000000000011,-0.009168529048139806,2011,1
0.00493136502545144,-0.3000000000000007,0.006313342479905781,2011,2
0.0097510720305094,-0.3000000000000007,0.013536946957231066,2011,3
0.006439429535457064,-0.5,0.013838464780379534,2011,4
0.004704187527233561,0.0,0.0054557455192265625,2011,5
-0.0010709670566992902,0.6000000000000014,0.0010128229357739826,2011,6
0.0008860456667936223,0.0,0.002386579092235941,2011,7
0.0027575889023645495,-0.20000000000000107,0.007940639515820358,2011,8
0.0015184621156945077,-0.29999999999999893,0.009335104688817042,2011,9
-0.0020626826333582926,-0.3000000000000007,0.004645449089500486,2011,10
-0.0008435613304419443,-0.3000000000000007,-0.003337296791563471,2011,11
-0.0024665163771382392,0.10000000000000142,-0.006608021295211652,2011,12
0.004400191428267641,0.5,-0.003571348106804595,2012,1
0.004402973551276279,-0.10000000000000142,0.004621354041937753,2012,2
0.0075945586239309915,-0.29999999999999893,0.008646610907218522,2012,3
0.0030210295040804525,-0.7000000000000002,0.008523174576484216,2012,4
-0.0011734793663211729,0.20000000000000018,0.003933354267755096,2012,5
-0.0014663968844504938,0.5,0.0020094556204866,2012,6
-0.0016297858618254946,0.1999999999999993,0.0037083168348774898,2012,7
0.005565158181437102,-0.40000000000000036,0.00790294872223618,2012,8
0.004462212267611232,-0.5999999999999996,0.007852517790798208,2012,9
-0.00038892514055322014,-0.09999999999999964,0.002220949659878846,2012,10
-0.00473808669488196,-0.09999999999999964,-0.0064186956325664735,2012,11
-0.002693064490207231,0.1999999999999993,-0.009322987234942737,2012,12
0.002957304192926058,0.9000000000000004,-0.005037504768785173,2013,1
0.008190029529268728,-0.40000000000000036,0.00531648320754452,2013,2
0.0026145085843749527,-0.5,0.010247533939508946,2013,3
-0.0010396394770870732,-0.5,0.011183276105539486,2013,4
0.0017804077735872337,0.20000000000000018,0.006400047110167284,2013,5
0.002399708085599528,0.5,0.004667984209955067,2013,6
0.0003939975332329926,-0.09999999999999964,0.006789369170441928,2013,7
0.0012029315570472043,-0.40000000000000036,0.011588748902791934,2013,8
0.001163004485263519,-0.2999999999999998,0.010474872563675186,2013,9
-0.002575283259804717,0.0,0.0020223415190452343,2013,10
-0.002042424190523473,-0.40000000000000036,-0.010331838274849736,2013,11
-8.58114978825597e-05,-0.09999999999999964,-0.014409751052705366,2013,12
0.003720247673236088,0.5,-0.008261309272554196,2014,1
0.003697908650968751,0.0,0.006785405953581902,2014,2
0.006440044126228228,-0.20000000000000018,0.01416838487508798,2014,3
0.003296754453157691,-0.8999999999999995,0.01571881847262091,2014,4
0.0034926098400485106,0.1999999999999993,0.008978352826975788,2014,5
0.0018621269440941557,0.20000000000000018,0.005342368751773963,2014,6
-0.0003901939641608454,0.20000000000000018,0.005803686527077856,2014,7
-0.0016705141657922251,-0.20000000000000018,0.009321323143206772,2014,8
0.0007525688243108508,-0.5999999999999996,0.008008522874111357,2014,9
-0.0025122778125539202,-0.20000000000000018,0.0005202279350016159,2014,10
-0.005399417941061246,0.0,-0.010237759771926314,2014,11
-0.005670100910010967,-0.09999999999999964,-0.013131716888589717,2014,12
-0.004705892373473297,0.6999999999999993,-0.006422499686554839,2015,1
0.0043430449237722435,-0.2999999999999998,0.008349351371497393,2015,2
0.00595172161109736,-0.20000000000000018,0.014715170905904573,2015,3
0.002032873254587786,-0.5,0.014793627479428695,2015,4
0.0050972320254947245,0.20000000000000018,0.006298281321495347,2015,5
0.003502869998528224,0.20000000000000018,0.001511455479133783,2015,6
6.7047159295619e-05,0.09999999999999964,0.0020758773623581472,2015,7
-0.0014162762828194841,-0.39999999999999947,0.0063186902435368175,2015,8
-0.0015567565753034085,-0.2999999999999998,0.005835896981047917,2015,9
-0.00044968375044651676,-0.10000000000000053,-0.0010905896256147019,2015,10
-0.0021106803790814643,0.0,-0.011679281892599036,2015,11
-0.0034170964371187385,0.0,-0.014379058436869041,2015,12
0.0016531022090686687,0.5,-0.007522171123657051,2016,1
0.000823076533454925,-0.09999999999999964,0.007526175369194199,2016,2
0.004306000143392774,-0.10000000000000053,0.014818619056287119,2016,3
0.004741067979104008,-0.39999999999999947,0.014473333223892881,2016,4
0.004045790998115084,-0.20000000000000018,0.00615597158379555,2016,5
0.0032843661672818936,0.5999999999999996,0.0020303285783280778,2016,6
-0.001618136404749948,0.0,0.0037907235637364423,2016,7
0.0009184301078843937,-0.09999999999999964,0.00954144175917837,2016,8
0.002403995864628916,-0.20000000000000018,0.009230948193428068,2016,9
0.0012467485130143174,-0.09999999999999964,0.0008886671983352468,2016,10
-0.0015554608673349346,-0.2999999999999998,-0.011833889285034704,2016,11
0.0003273213923173923,0.09999999999999964,-0.015357979178543646,2016,12
0.0058277278902547636,0.5999999999999996,-0.007439253043721061,2017,1
0.0031461173864164582,-0.1999999999999993,0.010122676859224189,2017,2
0.0008127978719472129,-0.3000000000000007,0.017611332986731565,2017,3
0.002965533365326678,-0.5,0.01758357361038909,2017,4
0.0008547218268963874,0.0,0.007483705014850628,2017,5
0.0009071110148610728,0.40000000000000036,0.0023505678354316384,2017,6
-0.0006899226388520363,0.09999999999999964,0.004125997440881823,2017,7
0.0029944522971085963,-0.09999999999999964,0.010784660643178512,2017,8
0.005294905893230117,-0.40000000000000036,0.011487486348504605,2017,9
-0.0006320421037276924,-0.19999999999999973,0.003990011255417647,2017,10
2.4324685907517463e-05,0.0,-0.007861454928755451,2017,11
-0.0005878322772623346,0.0,-0.011787275563352795,2017,12
0.0054477454527752656,0.6000000000000001,-0.0055223846043114255,2018,1
0.004534689974865724,-0.09999999999999964,0.009128535914578961,2018,2
0.002261125904149175,-0.3000000000000007,0.01529029653156977,2018,3
0.003975091563348965,-0.39999999999999947,0.01519668375087102,2018,4
0.004158916925434797,-0.10000000000000009,0.0064829578960354795,2018,5
0.001593875701543901,0.6000000000000001,0.0019246429268791054,2018,6
6.746326228523891e-05,-0.10000000000000053,0.003194124129533016,2018,7
0.0005555423283571947,-0.19999999999999973,0.008460895795423085,2018,8
0.0011620251758901468,-0.2999999999999998,0.008167583672004985,2018,9
0.001766763455725906,-0.10000000000000009,0.00040017244874146485,2018,10
-0.0033493485181009808,0.0,-0.011452094263571855,2018,11
-0.0031939628151310684,0.20000000000000018,-0.014483052836554156,2018,12
0.0019065966652469513,0.7000000000000002,-0.006576988272938622,2019,1
0.004227053140096748,-0.3000000000000007,0.010447462882153369,2019,2
0.005641358356806014,-0.19999999999999973,0.01751755919238529,2019,3
0.0052950016128905375,-0.6000000000000001,0.017305633580298574,2019,4
0.0021287585893843275,0.10000000000000009,0.007188557111845295,2019,5
0.00019914718148150712,0.3999999999999999,0.0017914689448845778,2019,6
0.0016709416224534035,0.20000000000000018,0.0030384987842326794,2019,7
-5.066823608290694e-05,-0.20000000000000018,0.009026125860863043,2019,8
0.0007834485769300237,-0.5,0.009905227149162643,2019,9
0.002286190552229783,0.0,0.0035396608782300998,2019,10
-0.0005362430346691482,0.0,-0.007766497681220841,2019,11
-0.0009097695250538385,0.10000000000000009,-0.01712300800284794,2019,12
0.003879769937814803,0.6000000000000001,-0.024633388464106454,2020,1
0.002740618131495287,-0.20000000000000018,-0.027558330036348,2020,2
-0.002176451031784654,0.7000000000000002,-0.020591582892437232,2020,3
-0.006686941866997254,9.9,-0.006139118759671436,2020,4
1.9501616683959e-05,-1.4000000000000004,0.01633871984834845,2020,5
0.005472046927775365,-1.8000000000000007,0.030840868297265622,2020,6
0.005058243501669724,-0.6999999999999993,0.0309033176235185,2020,7
0.0031532105240814623,-2.0,0.023177155912370795,2020,8
0.0013927469432666317,-0.7999999999999998,0.012219723711565988,2020,9
0.0004149377593360981,-1.1000000000000005,0.0009246794067541142,2020,10
-0.0006106272178441063,-0.1999999999999993,-0.0090687033848047,2020,11
0.0009414784670425114,0.09999999999999964,-0.009857341988269042,2020,12
0.00425378348702754,0.2999999999999998,-7.3228158446903e-05,2021,1
0.005474382793923205,-0.20000000000000018,0.017608535404479042,2021,2
0.007083273133749568,-0.39999999999999947,0.02319428677450186,2021,3
0.008218909154060094,-0.5,0.02152052616244582,2021,4
0.008017105154762838,-0.20000000000000018,0.008956483282301697,2021,5
0.00929066290235725,0.5999999999999996,0.0037439047258029934,2021,6
0.004810523526293853,-0.39999999999999947,0.00797645765408106,2021,7
0.00206591136361145,-0.40000000000000036,0.018799548103112684,2021,8
0.002715970859058281,-0.7000000000000002,0.020364401804919385,2021,9
0.008308118552003085,-0.2999999999999998,0.00967592976137266,2021,10
0.004913427504347645,-0.3999999999999999,-0.007174142426041308,2021,11
0.003072517161483601,-0.19999999999999973,-0.013788400038915127,2021,12
0.008414573783545265,0.7000000000000002,-0.0068042828669793165,2022,1
0.009133979256476854,-0.3000000000000007,0.011451836227209355,2022,2
0.013351379548562692,-0.2999999999999998,0.01944192662482802,2022,3
0.005582531025655202,-0.5,0.019969501460419092,2022,4
0.011023523999598828,0.10000000000000009,0.009851017443272658,2022,5
0.013736075758819855,0.3999999999999999,0.004380747443101685,2022,6
-0.00011811913833770227,0.0,0.0051323001572805005,2022,7
-0.0003543992763505033,0.0,0.010492583095223607,2022,8
0.0021507845130008807,-0.5,0.010608821506620902,2022,9
0.004056494434112379,0.10000000000000009,0.003531839223258393,2022,10
-0.00101002644188819,0.0,-0.007317323910579043,2022,11
-0.0030700914645410693,-0.10000000000000009,-0.010863787715229778,2022,12
0.007995363834540026,0.6000000000000001,-0.005099481806796757,2023,1
0.005582110505732318,0.0,0.008411675564155452,2023,2
0.0033107299561230263,-0.2999999999999998,0.014551675538756692,2023,3
0.005059038683258521,-0.5,0.015614931837955481,2023,4
0.0025184350102023245,0.2999999999999998,0.008826386419169552,2023,5
0.003228914236486524,0.3999999999999999,0.004867510878425518,2023,6
0.0019075150192227053,0.0,0.004606085436845708,2023,7
0.004367155068353501,0.10000000000000009,0.007534866913555538,2023,8
0.002485131552376618,-0.2999999999999998,0.008427806990940034,2023,9
-0.00038337952298483913,0.0,0.006133654875900785,2023,10
-0.0020151395484137025,-0.10000000000000009,0.00136503912376007,2023,11
-0.0009933203278934544,0.0,-0.0062479732441909075,2023,12
0.005447503797930464,0.5999999999999996,-0.017307280577833817,2024,1
